#{"t_start": 1608115272.846975, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
824.187105,500,9414.149649,772.551613,824.187105
430.53406,500,9442.952474,647.783242,430.53406
-516.479182,159,9452.226414,613.59627,-516.479182
627.915592,500,9480.731611,878.312712,627.915592
-874.033929,99,9486.457247,285.141125,-874.033929
650.196631,500,9515.961784,754.245573,650.196631
343.329967,500,9547.92299,671.672363,343.329967
906.898461,500,9578.983491,558.408927,906.898461
512.745767,500,9610.176024,63.095508,512.745767
574.016368,500,9642.128553,846.67969,574.016368
616.033948,500,9671.08367,1040.893311,616.033948
908.381584,500,9700.506522,774.295133,908.381584
1172.754829,49,9703.250517,-792.942436,1172.754829
-103.024171,323,9722.464316,1325.558679,-103.024171
278.756723,500,9751.638399,386.101571,278.756723
30.664616,261,9766.275639,2015.552816,30.664616
298.967825,500,9794.588768,742.756801,298.967825
117.313383,500,9823.589598,75.269198,117.313383
637.796424,500,9852.877805,400.843548,637.796424
267.146998,500,9883.254418,1.309003,267.146998
365.275938,500,9915.592293,118.969586,365.275938
349.523196,500,9946.061315,544.193855,349.523196
256.358193,110,9952.220558,-759.942935,256.358193
-442.437434,144,9960.417302,1618.161395,-442.437434
-919.451812,54,9963.482352,170.159494,-919.451812
554.578454,500,9992.304379,799.739222,554.578454
398.421263,500,10021.263541,904.199217,398.421263
519.550033,500,10050.624673,1196.672204,519.550033
957.463875,500,10079.85202,1034.994441,957.463875
814.069002,500,10109.018131,641.21247,814.069002
231.943287,123,10117.050166,-647.50105,231.943287
603.421619,500,10149.36529,653.778834,603.421619
593.586415,500,10181.050552,129.902773,593.586415
936.244674,500,10211.793988,751.455319,936.244674
1012.073977,500,10242.31429,831.079638,1012.073977
826.21128,500,10272.428153,786.356991,826.21128
769.540092,500,10301.498992,772.654582,769.540092
1210.003965,57,10304.715793,-772.697471,1210.003965
-864.481534,106,10310.928629,411.486956,-864.481534
261.453359,500,10340.257226,795.586685,261.453359
-740.574191,238,10354.038967,766.178194,-740.574191
-756.625511,114,10360.718687,386.716074,-756.625511
964.645101,500,10391.289249,317.386537,964.645101
763.029985,500,10422.570405,915.345956,763.029985
284.422504,407,10446.015792,1349.842249,284.422504
146.062274,388,10468.537262,2402.437821,146.062274
-82.719525,500,10497.96875,254.870835,-82.719525
888.257924,500,10526.432853,880.651274,888.257924
657.49095,500,10555.807927,832.326451,657.49095
630.164847,500,10586.029804,-303.750393,630.164847
337.394996,500,10614.816176,205.171311,337.394996
344.018242,500,10643.588899,215.057302,344.018242
819.00299,500,10672.768346,951.369494,819.00299
742.655278,500,10701.345578,740.015119,742.655278
45.419238,500,10730.309754,848.180152,45.419238
979.96358,500,10758.959962,601.336218,979.96358
-21.970593,469,10787.672529,1508.634915,-21.970593
860.5639,500,10821.021905,872.214717,860.5639
360.802787,500,10852.739798,234.411638,360.802787
564.286616,500,10882.3599,577.85954,564.286616
854.878191,500,10910.623748,618.278795,854.878191
-482.238514,210,10923.770643,832.867142,-482.238514
994.715531,500,10955.53698,829.428624,994.715531
247.183866,77,10960.355729,-702.248565,247.183866
-858.868091,91,10966.134485,354.956076,-858.868091
192.809593,500,10998.386965,98.752804,192.809593
-49.647587,325,11018.846273,2035.41506,-49.647587
615.745829,500,11051.848936,355.061025,615.745829
442.213447,500,11084.934084,863.81285,442.213447
-10.415117,500,11116.773935,171.442773,-10.415117
515.144693,500,11147.850322,802.893566,515.144693
165.616396,500,11179.264081,842.904198,165.616396
661.859332,500,11211.988217,255.745096,661.859332
32.659506,334,11233.998422,2395.113979,32.659506
864.768983,500,11265.960126,934.32223,864.768983
372.149499,500,11297.075594,388.805308,372.149499
2009.160482,269,11312.927339,-214.545088,2009.160482
-855.946173,42,11315.395204,1182.667314,-855.946173
82.22485,333,11334.554905,1300.425325,82.22485
519.034749,172,11344.875545,-340.127002,519.034749
875.276759,500,11694.715306,722.457348,875.276759
640.137101,500,11723.725818,1108.680775,640.137101
-30.248415,500,11753.919925,558.468961,-30.248415
1206.111435,61,11757.906374,-766.517159,1206.111435
1029.712275,500,11789.477937,1008.896705,1029.712275
345.169248,500,11820.404589,1061.857215,345.169248
768.029253,500,11851.257602,860.694089,768.029253
970.994279,500,11882.063519,218.853356,970.994279
540.847726,454,11910.729129,2613.328362,540.847726
-727.015732,69,11915.0524,1238.323616,-727.015732
139.108999,500,11947.10618,730.388824,139.108999
